surfline_spot_id,name,timestamp,avg_height,swell1_height,swell1_period,swell1_direction,swell1_is_favorable_direction,swell2_height,swell2_period,swell2_direction,swell2_is_favorable_direction,swell3_height,swell3_period,swell3_direction,swell3_is_favorable_direction,swell4_height,swell4_period,swell4_direction,swell4_is_favorable_direction,swell5_height,swell5_period,swell5_direction,swell5_is_favorable_direction,swell6_height,swell6_period,swell6_direction,swell6_is_favorable_direction
5842041f4e65fad6a7708805,Steamer Lane,2020-04-25 16:00:12.1275,4.25,6,14,289.69,N,4.89,6,300.94,N,1.12,14,182.81,Y,1.12,16,220.78,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-04-25 16:00:12.1275,3.5,3.02,9,282.66,N,2.23,14,285.47,N,1.48,14,191.25,N,0.59,14,230.63,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-04-25 16:00:12.1275,3.5,1.9,8,277.03,Y,1.9,14,282.66,N,0.2,11,209.53,N,0.39,14,188.44,Y,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-04-25 16:00:12.1275,3.0,1.12,9,274.22,Y,0.49,3,274.22,Y,0,0,0,N,1.51,14,181.41,Y,0.59,12,270,Y,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-04-26 00:00:59.256979,2.5,1.31,14,182.81,Y,1.71,8,282.66,N,1.71,14,282.66,N,0.59,14,227.81,Y,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-04-26 00:00:59.256979,2.5,1.18,14,281.25,N,1.25,8,279.84,N,0.52,4,254.53,Y,1.44,14,189.84,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-04-26 00:00:59.256979,3.5,2.85,9,281.25,Y,2.3,14,286.88,Y,1.35,14,192.66,Y,0.72,14,239.06,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-04-26 00:00:59.256979,4.25,4.89,6,300.94,N,1.12,14,182.81,Y,6,14,289.69,N,1.12,16,220.78,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-04-26 00:00:59.256979,3.5,3.02,9,282.66,N,2.23,14,285.47,N,1.48,14,191.25,N,0.59,14,230.63,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-04-26 00:00:59.256979,3.5,1.9,8,277.03,Y,1.9,14,282.66,N,0.2,11,209.53,N,0,0,0,N,0.39,14,188.44,Y,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-04-26 00:00:59.256979,3.0,1.12,9,274.22,Y,0.49,3,274.22,Y,1.51,14,181.41,Y,0.59,12,270,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-04-26 16:00:19.908126,2.5,1.41,8,284.06,N,1.54,12,282.66,N,1.48,12,181.41,Y,0.92,15,225,Y,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-04-26 16:00:19.908126,2.5,0.98,8,281.25,N,1.74,12,194.06,N,1.08,12,282.66,N,0.49,4,254.53,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-04-26 16:00:19.908126,2.5,2.43,9,284.06,Y,2.17,12,286.88,Y,1.41,12,188.44,N,1.02,15,229.22,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-04-26 16:00:19.908126,3.5,3.81,11,292.5,N,4.4,6,300.94,N,3.12,15,288.28,N,0,0,0,N,1.31,14,184.22,Y,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-04-26 16:00:19.908126,2.5,2.49,9,285.47,N,2.17,12,286.88,N,1.54,12,187.03,N,0.95,15,225,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-04-26 16:00:19.908126,2.5,1.51,8,277.03,Y,1.61,12,282.66,N,0.3,15,213.75,Y,0,0,0,N,0.39,12,181.41,Y,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-04-26 16:00:19.908126,2.5,0.79,8,275.63,Y,1.71,12,181.41,Y,0.49,5,270,Y,0.49,12,271.41,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-04-27 00:02:26.719711,2.5,1.54,12,282.66,N,0.92,15,225,Y,1.41,8,284.06,N,1.48,12,181.41,Y,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-04-27 00:02:26.719711,2.5,0.98,8,281.25,N,0.49,4,254.53,Y,1.74,12,194.06,N,1.08,12,282.66,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-04-27 00:02:26.719711,2.5,2.43,9,284.06,Y,2.17,12,286.88,Y,1.02,15,229.22,Y,1.41,12,188.44,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-04-27 00:02:26.719711,3.5,3.12,15,288.28,N,3.81,11,292.5,N,4.4,6,300.94,N,0,0,0,N,1.31,14,184.22,Y,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-04-27 00:02:26.719711,2.5,2.49,9,285.47,N,2.17,12,286.88,N,1.54,12,187.03,N,0.95,15,225,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-04-27 00:02:26.719711,2.5,1.61,12,282.66,N,1.51,8,277.03,Y,0.3,15,213.75,Y,0.39,12,181.41,Y,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-04-27 00:02:26.719711,2.5,0.79,8,275.63,Y,1.71,12,181.41,Y,0.49,5,270,Y,0.49,12,271.41,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-04-27 16:01:00.669077,2.5,1.67,8,282.66,N,1.35,11,284.06,N,0,0,0,N,1.48,12,181.41,Y,1.02,16,164.53,Y,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-04-27 16:01:00.669077,2.5,1.15,8,278.44,N,0.95,11,282.66,N,1.48,12,184.22,Y,0.89,14,223.59,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-04-27 16:01:00.669077,3.0,2.23,8,284.06,Y,1.51,11,286.88,Y,1.38,12,185.63,N,1.28,14,285.47,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-04-27 16:01:00.669077,3.5,0,0,0,N,4.1,11,289.69,N,3.51,6,300.94,N,1.41,14,219.38,N,1.31,12,181.41,Y,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-04-27 16:01:00.669077,3.0,2.26,8,285.47,N,1.57,11,289.69,N,1.51,12,184.22,N,1.25,14,281.25,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-04-27 16:01:00.669077,3.5,1.71,8,278.44,Y,1.41,12,282.66,N,1.21,6,270,Y,0.39,16,170.16,Y,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-04-27 16:01:00.669077,2.5,0.98,8,274.22,Y,1.41,16,164.53,Y,1.71,12,181.41,Y,0.49,11,271.41,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-04-28 00:00:31.612453,2.5,1.48,12,181.41,Y,1.67,8,282.66,N,1.35,11,284.06,N,0,0,0,N,1.02,16,164.53,Y,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-04-28 00:00:31.612453,2.5,0.89,14,223.59,Y,1.48,12,184.22,Y,1.15,8,278.44,N,0.95,11,282.66,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-04-28 00:00:31.612453,3.5,2.23,8,284.06,Y,1.51,11,286.88,Y,1.38,12,185.63,N,1.28,14,285.47,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-04-28 00:00:31.612453,3.5,3.51,6,300.94,N,4.1,11,289.69,N,0,0,0,N,1.41,14,219.38,N,1.31,12,181.41,Y,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-04-28 00:00:31.612453,3.5,1.57,11,289.69,N,2.26,8,285.47,N,1.51,12,184.22,N,1.25,14,281.25,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-04-28 00:00:31.612453,3.5,1.41,12,282.66,N,1.71,8,278.44,Y,1.21,6,270,Y,0.39,16,170.16,Y,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-04-28 00:00:31.612453,3.5,0.98,8,274.22,Y,1.41,16,164.53,Y,1.71,12,181.41,Y,0.49,11,271.41,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-04-28 16:00:51.729466,2.5,2.1,7,282.66,N,1.38,11,182.81,Y,1.08,11,284.06,N,1.67,15,164.53,Y,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-04-28 16:00:51.729466,2.5,1.61,11,191.25,N,0.85,5,250.31,Y,1.71,7,274.22,N,0.75,15,163.13,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-04-28 16:00:51.729466,2.5,1.41,11,286.88,Y,3.31,8,279.84,N,0.85,12,223.59,Y,1.41,11,184.22,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-04-28 16:00:51.729466,3.75,4.3,10,292.5,N,3.81,5,302.34,N,1.12,11,180,Y,1.21,12,216.56,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-04-28 16:00:51.729466,2.5,1.44,11,288.28,N,3.41,8,279.84,Y,0.89,12,223.59,N,1.54,11,182.81,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-04-28 16:00:51.729466,3.0,2.4,8,275.63,Y,1.12,11,282.66,N,0.39,11,171.56,Y,0.69,15,167.34,N,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-04-28 16:00:51.729466,3.5,1.51,8,272.81,Y,2,15,164.53,Y,1.71,11,180,Y,0,0,0,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-04-29 00:01:34.456837,2.5,1.38,11,182.81,Y,2.1,7,282.66,N,1.08,11,284.06,N,1.67,15,164.53,Y,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-04-29 00:01:34.456837,2.5,0.85,5,250.31,Y,1.61,11,191.25,N,1.71,7,274.22,N,0.75,15,163.13,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-04-29 00:01:34.456837,2.5,3.31,8,279.84,N,1.41,11,286.88,Y,0,0,0,N,1.41,11,184.22,N,0.85,12,223.59,Y,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-04-29 00:01:34.456837,3.75,4.3,10,292.5,N,3.81,5,302.34,N,1.12,11,180,Y,1.21,12,216.56,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-04-29 00:01:34.456837,2.5,1.44,11,288.28,N,3.41,8,279.84,Y,0.89,12,223.59,N,1.54,11,182.81,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-04-29 00:01:34.456837,3.0,2.4,8,275.63,Y,1.12,11,282.66,N,0.39,11,171.56,Y,0.69,15,167.34,N,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-04-29 00:01:34.456837,3.5,1.51,8,272.81,Y,2,15,164.53,Y,1.71,11,180,Y,0,0,0,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-04-29 16:00:57.710856,2.5,0.92,10,285.47,N,1.41,8,284.06,N,1.31,14,164.53,Y,1.48,11,177.19,Y,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-04-29 16:00:57.710856,2.5,0.62,10,284.06,N,1.02,8,281.25,N,1.44,11,187.03,Y,0,0,0,N,0.66,14,165.94,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-04-29 16:00:57.710856,2.5,1.44,10,286.88,Y,2.26,8,282.66,Y,1.38,11,181.41,N,0.66,11,222.19,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-04-29 16:00:57.710856,3.5,5.51,10,292.5,N,3.9,6,303.75,Y,0.98,11,178.59,Y,0.89,15,164.53,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-04-29 16:00:57.710856,2.5,1.44,10,289.69,N,2.43,8,281.25,N,1.48,11,181.41,N,0.66,11,222.19,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-04-29 16:00:57.710856,2.5,1.51,8,277.03,Y,0.79,10,282.66,N,0.39,11,171.56,Y,0.59,14,167.34,N,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-04-29 16:00:57.710856,3.0,0.89,8,275.63,Y,1.61,14,164.53,Y,1.8,11,177.19,Y,0.49,6,270,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-04-30 00:02:34.375233,2.5,0.92,10,285.47,N,1.41,8,284.06,N,1.48,11,177.19,Y,1.31,14,164.53,Y,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-04-30 00:02:34.375233,2.5,0.62,10,284.06,N,1.02,8,281.25,N,1.44,11,187.03,Y,0.66,14,165.94,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-04-30 00:02:34.375233,2.5,1.44,10,286.88,Y,2.26,8,282.66,Y,0,0,0,N,0.66,11,222.19,Y,1.38,11,181.41,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-04-30 00:02:34.375233,3.5,3.9,6,303.75,Y,5.51,10,292.5,N,0.98,11,178.59,Y,0.89,15,164.53,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-04-30 00:02:34.375233,2.5,1.44,10,289.69,N,2.43,8,281.25,N,0.66,11,222.19,N,1.48,11,181.41,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-04-30 00:02:34.375233,2.5,1.51,8,277.03,Y,0.79,10,282.66,N,0,0,0,N,0.59,14,167.34,N,0.39,11,171.56,Y,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-04-30 00:02:34.375233,3.0,0.49,6,270,Y,1.61,14,164.53,Y,1.8,11,177.19,Y,0.89,8,275.63,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-04-30 16:00:31.078371,1.5,1.08,10,284.06,N,1.18,8,284.06,N,1.18,10,177.19,Y,0,0,0,N,1.28,14,164.53,Y,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-04-30 16:00:31.078371,1.5,0.85,8,279.84,N,1.18,10,185.63,Y,0.72,10,284.06,N,0.62,14,165.94,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-04-30 16:00:31.078371,2.5,2.26,10,285.47,Y,0.43,15,232.03,Y,1.15,10,180,N,0.52,11,220.78,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-04-30 16:00:31.078371,4.0,2.89,6,310.78,Y,4.69,10,292.5,N,0.79,15,295.31,N,0,0,0,N,0.89,14,164.53,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-04-30 16:00:31.078371,2.5,2.3,10,286.88,N,0,0,0,N,1.21,10,181.41,N,0.52,11,220.78,N,0.56,14,167.34,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-04-30 16:00:31.078371,2.5,0.79,8,270,Y,1.31,10,285.47,N,0.89,6,270,Y,0,0,0,N,0.59,14,165.94,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-04-30 16:00:31.078371,2.5,0.49,6,270,Y,1.41,10,177.19,Y,1.51,14,164.53,Y,0.59,10,281.25,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-05-01 00:02:02.705689,1.5,1.08,10,284.06,N,1.18,8,284.06,N,1.18,10,177.19,Y,1.28,14,164.53,Y,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-05-01 00:02:02.705689,1.5,0.72,10,284.06,N,1.18,10,185.63,Y,0.85,8,279.84,N,0.62,14,165.94,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-05-01 00:02:02.705689,2.5,2.26,10,285.47,Y,0.43,15,232.03,Y,1.15,10,180,N,0.52,11,220.78,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-05-01 00:02:02.705689,4.0,4.69,10,292.5,N,2.89,6,310.78,Y,0.79,15,295.31,N,0,0,0,N,0.89,14,164.53,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-05-01 00:02:02.705689,2.5,2.3,10,286.88,N,0.52,11,220.78,N,0.56,14,167.34,N,1.21,10,181.41,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-05-01 00:02:02.705689,3.0,0.79,8,270,Y,1.31,10,285.47,N,0.89,6,270,Y,0.59,14,165.94,N,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-05-01 00:02:02.705689,2.5,1.41,10,177.19,Y,0.49,6,270,Y,1.51,14,164.53,Y,0.59,10,281.25,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-05-01 16:00:23.454041,2.5,1.94,8,282.66,N,0.89,5,250.31,Y,1.12,14,284.06,N,1.35,12,170.16,Y,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-05-01 16:00:23.454041,2.5,1.41,8,278.44,N,0.89,6,251.72,Y,0.75,14,282.66,N,0.72,10,181.41,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-05-01 16:00:23.454041,3.5,3.08,9,281.25,Y,0.82,15,291.09,Y,0.85,10,180,N,0.43,11,216.56,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-05-01 16:00:23.454041,4.5,6.69,12,289.69,N,3.51,5,302.34,N,0,0,0,N,0.69,12,164.53,N,0.59,11,215.16,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-05-01 16:00:23.454041,3.5,3.18,9,282.66,N,0.95,14,291.09,N,0.85,10,182.81,N,0.52,12,164.53,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-05-01 16:00:23.454041,3.5,1.8,8,279.84,Y,1.41,14,282.66,N,1.51,6,270,Y,0.69,12,165.94,N,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-05-01 16:00:23.454041,3.5,1.41,9,272.81,Y,1.61,12,170.16,Y,0.3,14,267.19,Y,0.2,6,168.75,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-05-02 00:00:25.255679,2.5,1.94,8,282.66,N,0,0,0,N,1.12,14,284.06,N,1.35,12,170.16,Y,0.89,5,250.31,Y,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-05-02 00:00:25.255679,2.5,0.89,6,251.72,Y,1.41,8,278.44,N,0.75,14,282.66,N,0.72,10,181.41,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-05-02 00:00:25.255679,3.5,3.08,9,281.25,Y,0.82,15,291.09,Y,0.85,10,180,N,0.43,11,216.56,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-05-02 00:00:25.255679,4.75,6.69,12,289.69,N,3.51,5,302.34,N,0,0,0,N,0.69,12,164.53,N,0.59,11,215.16,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-05-02 00:00:25.255679,3.5,3.18,9,282.66,N,0.95,14,291.09,N,0.85,10,182.81,N,0.52,12,164.53,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-05-02 00:00:25.255679,3.5,1.8,8,279.84,Y,1.41,14,282.66,N,1.51,6,270,Y,0.69,12,165.94,N,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-05-02 00:00:25.255679,3.5,1.41,9,272.81,Y,1.61,12,170.16,Y,0.3,14,267.19,Y,0.2,6,168.75,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-05-02 16:01:16.353352,1.5,2.92,6,277.03,N,1.38,6,254.53,Y,1.8,11,284.06,N,1.12,11,170.16,Y,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-05-02 16:01:16.353352,1.5,2.2,6,271.41,N,1.71,6,253.13,Y,1.25,11,282.66,N,0.69,10,172.97,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-05-02 16:01:16.353352,3.5,3.18,8,279.84,N,2.56,12,285.47,Y,0.79,10,184.22,N,0.43,16,201.09,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-05-02 16:01:16.353352,3.75,5.71,11,288.28,N,1.41,4,315,Y,0.69,12,170.16,Y,0,0,0,N,0.59,11,212.34,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-05-02 16:01:16.353352,3.5,3.41,8,279.84,Y,2.36,12,286.88,N,0.92,11,180,N,0.46,14,229.22,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-05-02 16:01:16.353352,2.5,2.59,6,274.22,Y,1.8,12,282.66,N,0.2,12,208.13,N,0.49,11,165.94,N,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-05-02 16:01:16.353352,3.0,1.61,6,272.81,Y,1.41,11,168.75,Y,0.69,11,274.22,Y,0.79,8,270,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-05-03 00:00:49.961704,1.5,2.92,6,277.03,N,1.8,11,284.06,N,1.38,6,254.53,Y,1.12,11,170.16,Y,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-05-03 00:00:49.961704,1.5,2.2,6,271.41,N,1.71,6,253.13,Y,0,0,0,N,1.25,11,282.66,N,0.69,10,172.97,Y,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-05-03 00:00:49.961704,3.5,3.18,8,279.84,N,2.56,12,285.47,Y,0.79,10,184.22,N,0.43,16,201.09,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-05-03 00:00:49.961704,3.75,1.41,4,315,Y,5.71,11,288.28,N,0.69,12,170.16,Y,0,0,0,N,0.59,11,212.34,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-05-03 00:00:49.961704,3.5,3.41,8,279.84,Y,2.36,12,286.88,N,0.92,11,180,N,0.46,14,229.22,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-05-03 00:00:49.961704,2.5,2.59,6,274.22,Y,1.8,12,282.66,N,0.49,11,165.94,N,0.2,12,208.13,N,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-05-03 00:00:49.961704,3.0,1.61,6,272.81,Y,1.41,11,168.75,Y,0.69,11,274.22,Y,0.79,8,270,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-05-03 16:00:46.958381,1.5,2.33,6,279.84,N,1.41,10,284.06,N,1.87,5,248.91,Y,1.05,11,167.34,Y,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-05-03 16:00:46.958381,1.5,2.03,6,250.31,Y,1.77,6,274.22,N,0.98,10,284.06,N,1.02,15,199.69,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-05-03 16:00:46.958381,3.5,3.64,6,275.63,N,2.13,11,286.88,Y,0.49,9,180,N,1.08,15,203.91,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-05-03 16:00:46.958381,5.0,6,10,285.47,N,0.39,11,215.16,N,0.69,11,170.16,Y,0.98,15,199.69,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-05-03 16:00:46.958381,3.5,3.87,6,277.03,Y,2.07,11,286.88,N,0.79,11,174.38,N,0,0,0,N,1.12,15,203.91,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-05-03 16:00:46.958381,3.0,2.49,5,272.81,Y,0.3,15,202.5,N,1.31,11,282.66,N,0.59,11,164.53,N,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-05-03 16:00:46.958381,2.5,1.8,6,271.41,Y,1.41,11,167.34,Y,0,0,0,N,0.59,11,278.44,Y,0.79,15,192.66,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-05-04 00:01:13.095854,1.5,2.33,6,279.84,N,1.41,10,284.06,N,1.05,11,167.34,Y,1.87,5,248.91,Y,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-05-04 00:01:13.095854,1.5,2.03,6,250.31,Y,1.77,6,274.22,N,0,0,0,N,0.98,10,284.06,N,1.02,15,199.69,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-05-04 00:01:13.095854,3.5,3.64,6,275.63,N,2.13,11,286.88,Y,0.49,9,180,N,1.08,15,203.91,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-05-04 00:01:13.095854,5.0,6,10,285.47,N,0.39,11,215.16,N,0.69,11,170.16,Y,0.98,15,199.69,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-05-04 00:01:13.095854,3.5,3.87,6,277.03,Y,2.07,11,286.88,N,0.79,11,174.38,N,0,0,0,N,1.12,15,203.91,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-05-04 00:01:13.095854,3.0,2.49,5,272.81,Y,1.31,11,282.66,N,0.3,15,202.5,N,0.59,11,164.53,N,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-05-04 00:01:13.095854,2.5,1.8,6,271.41,Y,1.41,11,167.34,Y,0.59,11,278.44,Y,0,0,0,N,0.79,15,192.66,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-05-04 16:00:17.341225,2.5,2.49,6,281.25,N,0,0,0,N,1.61,11,284.06,N,1.87,6,248.91,Y,1.05,11,164.53,Y,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-05-04 16:00:17.341225,2.5,2.95,6,261.56,N,0.59,11,165.94,N,1.12,11,284.06,N,0,0,0,N,1.18,14,198.28,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-05-04 16:00:17.341225,3.5,3.38,6,275.63,N,2.4,11,285.47,Y,0.46,11,170.16,N,1.21,14,201.09,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-05-04 16:00:17.341225,5.0,5.91,10,286.88,N,3.41,6,313.59,Y,0.59,11,168.75,Y,1.21,14,199.69,N,0,0,0,N,0,0,0,N
